1554559800,987.15
1554559809,987.07
1554559920,987.13
1554559929,987.11
1554560002,987.16
1554560049,987.19
1554560097,987.16
1554560220,987.24
1554560280,987.20
1554560289,987.18
1554560350,987.20
1554560411,987.18
1554560520,987.16
1554563280,986.85
1554563341,986.83
1554563413,986.82
1554563486,986.92
1554563546,986.91
1554563607,986.78
1554563667,987.26
1554563728,987.47
1554563775,987.38
1554563825,987.38
1554563920,987.40
1554563941,987.36
1554564003,987.42
1554564071,987.40
1554564131,987.43
1554564191,987.48
1554564262,987.44
1554564311,987.45
1554564372,987.48
1554564432,987.35
1554564507,987.52
1554564551,987.78
1554564611,987.89
1554564671,987.73
1554564740,987.81
1554564796,987.43
1554564855,987.86
1554564924,987.37
1554564974,987.51
1554565036,985.72
1554565091,985.64
1554565154,985.96
1554565226,985.98
1554565275,985.74
1554565336,985.87
1554565400,985.87
1554565462,985.87
1554565528,986.06
1554565588,985.92
1554565649,985.94
1554565747,986.07
1554565775,985.99
1554565811,986.06
1554565895,985.77
1554565956,985.77
1554566016,985.82
1554566076,986.01
1554566136,986.00
1554566197,986.12
1554566259,985.89
1554566320,986.00
1554566380,986.17
1554566441,985.92
1554566502,986.59
1554566562,986.02
1554566591,985.96
1554566680,986.21
1554566742,986.26
1554566813,986.23
1554566863,986.18
1554566923,986.27
1554566987,986.21
1554567047,986.18
1554567074,985.98
1554567173,986.26
1554567195,986.08
1554567264,986.15
1554567360,986.13
1554567413,986.02
1554567463,986.14
1554567523,986.10
1554567551,986.17
1554567660,986.32
1554567690,986.32
1554567763,986.35
1554567840,986.42
1554567883,986.45
1554567960,986.53
1554568020,986.50
1554568031,986.51
1554568120,986.51
1554568180,986.54
1554568247,986.57
1554568320,986.59
1554568363,986.46
1554568391,986.55
1554568451,986.57
1554568512,986.56
1554568620,986.69
1554568638,986.82
1554568704,986.46
1554568774,986.85
1554568835,986.79
1554568895,986.83
1554568960,986.82
1554569032,986.92
1554569093,986.97
1554569233,986.87
1554569293,986.77
1554569353,986.83
1554569413,986.91
1554569490,986.94
1554569560,987.02
1554569620,987.03
1554569683,986.99
1554569732,986.98
1554569790,987.12
1554569852,986.96
1554569920,986.94
1554570000,987.05
1554570029,987.08
1554570120,987.08
1554570133,987.11
1554570193,987.05
1554570297,987.08
1554570329,987.07
1554570417,987.07
1554570480,987.12
1554570507,987.08
1554570553,987.16
1554570629,987.14
1554570692,987.07
1554570760,987.07
1554570793,986.94
1554570894,987.02
1554570914,986.93
1554571019,987.05
1554571073,987.03
1554571093,987.06
1554571177,987.08
1554571231,987.06
1554571290,987.00
1554571365,987.04
1554571393,987.02
1554571497,987.07
1554571560,987.05
1554571591,987.03
1554571680,987.05
1554571710,987.05
1554571753,987.04
1554571818,987.05
1554571874,987.05
1554571933,986.92
1554571997,986.86
1554572057,986.83
1554572125,986.87
1554572190,986.82
1554572244,986.88
1554572293,987.08
1554572373,986.81
1554572418,986.84
1554572481,987.04
1554572541,987.05
1554572601,987.10
1554572661,987.04
1554572722,986.95
1554572773,987.02
1554572841,987.05
1554572894,987.13
1554572968,987.14
1554573028,987.19
1554573120,986.95
1554573133,986.96
1554573202,987.06
1554573262,987.23
1554573322,987.25
1554573496,987.45
1554573580,987.30
1554573624,987.30
1554573676,987.36
